ts_utc,ts_ms,date_cn,base,symbol,oi_size,oi_delta_pct,funding_bp,funding_pctile,funding_positive_share,next_funding_ms
2026-09-24T16:47:27.869Z,1790268447869,2026-09-25,MRVL,MRVLUSDT,16847.290000000026,-0.157,0.0,74.0,26.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,TSLA,TSLAUSDT,43822.34000000004,-0.0385,0.0,78.0,22.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,NVDA,NVDAUSDT,72066.80999999992,-0.0118,2.07,87.0,31.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,AAPL,AAPLUSDT,22621.839999999997,-0.0016,0.0,82.0,18.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,META,METAUSDT,8891.760000000006,-0.0011,0.0,90.0,10.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,GOOGL,GOOGLUSDT,61864.34999999999,0.001,3.46,92.0,35.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,SPY,SPYUSDT,13621.380000000008,-0.0813,0.85,93.0,15.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,QQQ,QQQUSDT,19491.86999999999,-0.0048,0.95,70.0,42.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,SOXL,SOXLUSDT,377708.1499999989,0.1709,2.48,83.0,28.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,HOOD,HOODUSDT,43197.180000000015,-0.0072,1.31,90.0,26.0,1790294400000
2026-09-24T16:48:11.088Z,1790268491088,2026-09-25,MRVL,MRVLUSDT,16849.550000000025,0.0134,0.0,74.0,26.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,TSLA,TSLAUSDT,43819.820000000036,-0.0058,0.0,78.0,22.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,NVDA,NVDAUSDT,72054.45999999992,-0.0171,2.08,87.0,31.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,AAPL,AAPLUSDT,22622.099999999995,0.0011,0.0,82.0,18.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,META,METAUSDT,8893.920000000006,0.0243,0.0,90.0,10.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,GOOGL,GOOGLUSDT,61860.84999999999,-0.0057,3.46,92.0,35.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,SPY,SPYUSDT,13620.320000000009,-0.0078,0.83,93.0,15.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,QQQ,QQQUSDT,19481.079999999994,-0.0554,0.95,70.0,42.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,SOXL,SOXLUSDT,377341.99999999895,-0.0969,2.5,83.0,28.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,HOOD,HOODUSDT,43180.02000000002,-0.0397,1.32,91.0,26.0,1790294400000
2026-09-24T16:49:17.102Z,1790268557102,2026-09-25,MRVL,MRVLUSDT,16830.07000000003,-0.1156,0.0,74.0,26.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,TSLA,TSLAUSDT,43813.22000000004,-0.0151,0.0,78.0,22.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,NVDA,NVDAUSDT,71842.93999999993,-0.2936,2.11,87.0,31.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,AAPL,AAPLUSDT,22621.799999999996,-0.0013,0.0,82.0,18.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,META,METAUSDT,8892.240000000005,-0.0189,0.0,90.0,10.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,GOOGL,GOOGLUSDT,61861.18999999999,0.0005,3.44,91.0,35.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,SPY,SPYUSDT,13615.900000000009,-0.0325,0.82,93.0,15.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,QQQ,QQQUSDT,19484.549999999992,0.0178,0.95,70.0,42.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,SOXL,SOXLUSDT,376203.07999999897,-0.3018,2.51,83.0,28.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,HOOD,HOODUSDT,43182.62000000002,0.006,1.32,91.0,26.0,1790294400000
2026-09-24T16:50:30.601Z,1790268630601,2026-09-25,MRVL,MRVLUSDT,16830.030000000024,-0.0002,0.0,74.0,26.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,TSLA,TSLAUSDT,43829.34000000004,0.0217,0.0,78.0,22.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,NVDA,NVDAUSDT,71826.01999999993,-0.0236,2.11,87.0,31.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,AAPL,AAPLUSDT,22625.739999999994,0.0174,0.0,82.0,18.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,META,METAUSDT,8893.400000000005,0.013,0.0,90.0,10.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,GOOGL,GOOGLUSDT,61861.18999999999,0.0,3.44,91.0,35.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,SPY,SPYUSDT,13608.42000000001,-0.0549,0.82,93.0,15.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,QQQ,QQQUSDT,19482.769999999993,-0.0091,0.95,70.0,42.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,SOXL,SOXLUSDT,376059.91999999894,-0.0381,2.51,83.0,28.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,HOOD,HOODUSDT,43180.12000000002,-0.0058,1.32,91.0,26.0,1790294400000
2026-09-24T16:51:06.206Z,1790268666206,2026-09-25,MRVL,MRVLUSDT,16831.510000000028,0.0088,0.0,74.0,26.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,TSLA,TSLAUSDT,43822.80000000005,-0.0149,0.0,78.0,22.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,NVDA,NVDAUSDT,71828.18999999993,0.003,2.11,87.0,31.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,AAPL,AAPLUSDT,22625.699999999993,-0.0002,0.0,82.0,18.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,META,METAUSDT,8891.290000000005,-0.0237,0.0,90.0,10.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,GOOGL,GOOGLUSDT,61860.26999999998,-0.0015,3.43,91.0,35.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,SPY,SPYUSDT,13604.34000000001,-0.03,0.81,93.0,15.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,QQQ,QQQUSDT,19483.069999999992,0.0015,0.95,70.0,42.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,SOXL,SOXLUSDT,375843.6399999989,-0.0575,2.5,83.0,28.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,HOOD,HOODUSDT,43175.720000000016,-0.0102,1.33,91.0,26.0,1790294400000
2026-09-24T16:51:43.293Z,1790268703293,2026-09-25,MRVL,MRVLUSDT,16827.990000000023,-0.0209,0.0,74.0,26.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,TSLA,TSLAUSDT,43827.24000000004,0.0101,0.0,78.0,22.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,NVDA,NVDAUSDT,72195.99999999993,0.5121,2.15,87.0,31.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,AAPL,AAPLUSDT,22634.939999999995,0.0408,0.0,82.0,18.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,META,METAUSDT,8914.460000000005,0.2606,0.0,90.0,10.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,GOOGL,GOOGLUSDT,61851.389999999985,-0.0144,3.42,91.0,35.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,SPY,SPYUSDT,13604.28000000001,-0.0004,0.79,93.0,15.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,QQQ,QQQUSDT,19439.52999999999,-0.2235,0.95,70.0,42.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,SOXL,SOXLUSDT,375974.06999999896,0.0347,2.5,83.0,28.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,HOOD,HOODUSDT,43188.74000000001,0.0302,1.36,91.0,26.0,1790294400000
2026-09-24T16:54:37.924Z,1790268877924,2026-09-25,MRVL,MRVLUSDT,16884.96000000003,0.3385,0.0,74.0,26.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,TSLA,TSLAUSDT,43839.040000000045,0.0371,0.0,78.0,22.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,NVDA,NVDAUSDT,72199.65999999993,0.5172,2.15,87.0,31.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,AAPL,AAPLUSDT,22634.939999999995,0.0408,0.0,82.0,18.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,META,METAUSDT,8915.160000000003,0.2685,0.0,90.0,10.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,GOOGL,GOOGLUSDT,61851.389999999985,-0.0144,3.42,91.0,35.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,SPY,SPYUSDT,13604.28000000001,-0.0004,0.79,93.0,15.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,QQQ,QQQUSDT,19439.32999999999,-0.001,0.95,70.0,42.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,SOXL,SOXLUSDT,375859.05999999895,-0.0306,2.5,83.0,28.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,HOOD,HOODUSDT,43188.74000000001,0.0,1.36,91.0,26.0,1790294400000
2026-09-24T16:54:50.906Z,1790268890906,2026-09-25,MRVL,MRVLUSDT,16898.82000000003,0.0821,0.0,74.0,26.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,TSLA,TSLAUSDT,43851.46000000004,0.0654,0.0,78.0,22.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,NVDA,NVDAUSDT,72204.15999999993,0.0113,2.15,87.0,31.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,AAPL,AAPLUSDT,22634.939999999995,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,META,METAUSDT,8936.500000000004,0.2472,0.0,90.0,10.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,GOOGL,GOOGLUSDT,61851.389999999985,0.0,3.42,91.0,35.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,SPY,SPYUSDT,13604.280000000008,-0.0,0.79,93.0,15.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,QQQ,QQQUSDT,19439.849999999995,0.0027,0.95,70.0,42.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,SOXL,SOXLUSDT,375377.38999999897,-0.1282,2.5,83.0,28.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,HOOD,HOODUSDT,43188.74000000001,0.0,1.37,91.0,26.0,1790294400000
2026-09-24T16:55:08.568Z,1790268908568,2026-09-25,MRVL,MRVLUSDT,16846.650000000027,-0.3087,0.0,74.0,26.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,TSLA,TSLAUSDT,43851.46000000004,0.0553,0.0,78.0,22.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,NVDA,NVDAUSDT,72202.39999999992,0.0089,2.15,87.0,31.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,AAPL,AAPLUSDT,22634.939999999995,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,META,METAUSDT,8936.500000000004,0.2394,0.0,90.0,10.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,GOOGL,GOOGLUSDT,61851.18999999999,-0.0003,3.42,91.0,35.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,SPY,SPYUSDT,13604.280000000008,-0.0,0.78,93.0,15.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,QQQ,QQQUSDT,19439.849999999995,0.0027,0.95,70.0,42.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,SOXL,SOXLUSDT,375335.149999999,-0.1394,2.49,83.0,28.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,HOOD,HOODUSDT,43188.74000000001,0.0,1.37,91.0,26.0,1790294400000
2026-09-24T16:55:16.252Z,1790268916252,2026-09-25,MRVL,MRVLUSDT,16846.650000000027,0.0,0.0,74.0,26.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,TSLA,TSLAUSDT,43851.220000000045,0.0278,0.0,78.0,22.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,NVDA,NVDAUSDT,72200.59999999993,0.0013,2.16,87.0,31.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,AAPL,AAPLUSDT,22634.939999999995,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,META,METAUSDT,8937.600000000004,0.0123,0.0,90.0,10.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,GOOGL,GOOGLUSDT,61842.49999999999,-0.0144,3.41,91.0,35.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,SPY,SPYUSDT,13604.280000000008,0.0,0.78,93.0,15.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,QQQ,QQQUSDT,19439.84999999999,-0.0,0.95,70.0,42.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,SOXL,SOXLUSDT,375362.12999999896,0.0072,2.49,83.0,28.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,HOOD,HOODUSDT,43188.74000000001,0.0,1.37,91.0,26.0,1790294400000
2026-09-24T16:55:38.586Z,1790268938586,2026-09-25,MRVL,MRVLUSDT,16834.700000000026,-0.0709,0.0,74.0,26.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,TSLA,TSLAUSDT,43823.45000000004,-0.0633,0.0,78.0,22.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,NVDA,NVDAUSDT,72184.41999999993,-0.0224,2.19,87.0,31.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,AAPL,AAPLUSDT,22635.099999999995,0.0007,0.0,82.0,18.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,META,METAUSDT,8719.360000000004,-2.4418,0.0,90.0,10.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,GOOGL,GOOGLUSDT,61211.04999999999,-1.0211,3.38,90.0,35.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,SPY,SPYUSDT,13605.510000000007,0.009,0.77,93.0,15.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,QQQ,QQQUSDT,19402.66999999999,-0.1913,0.96,70.0,42.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,SOXL,SOXLUSDT,375399.91999999894,0.0101,2.49,83.0,28.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,HOOD,HOODUSDT,43187.98000000002,-0.0018,1.41,93.0,26.0,1790294400000
2026-09-24T16:58:14.460Z,1790269094460,2026-09-25,MRVL,MRVLUSDT,16834.590000000026,-0.0007,0.0,74.0,26.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,TSLA,TSLAUSDT,43824.39000000003,-0.0612,0.0,78.0,22.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,NVDA,NVDAUSDT,72172.75999999992,-0.0386,2.2,87.0,31.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,AAPL,AAPLUSDT,22635.099999999995,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,META,METAUSDT,8759.850000000004,0.4644,0.0,90.0,10.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,GOOGL,GOOGLUSDT,61211.00999999999,-0.0001,3.37,90.0,35.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,SPY,SPYUSDT,13605.280000000008,-0.0017,0.76,92.0,15.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,QQQ,QQQUSDT,19406.229999999992,0.0183,0.96,70.0,42.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,SOXL,SOXLUSDT,375340.18999999895,-0.0159,2.49,83.0,28.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,HOOD,HOODUSDT,43187.98000000002,0.0,1.41,93.0,26.0,1790294400000
2026-09-24T16:58:41.715Z,1790269121715,2026-09-25,MRVL,MRVLUSDT,16833.730000000025,-0.0051,0.0,74.0,26.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,TSLA,TSLAUSDT,43824.670000000035,0.0028,0.0,78.0,22.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,NVDA,NVDAUSDT,72172.75999999992,-0.0162,2.2,87.0,31.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,AAPL,AAPLUSDT,22635.099999999995,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,META,METAUSDT,8768.180000000004,0.5599,0.0,90.0,10.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,GOOGL,GOOGLUSDT,61211.009999999995,-0.0001,3.37,90.0,35.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,SPY,SPYUSDT,13605.260000000007,-0.0018,0.76,92.0,15.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,QQQ,QQQUSDT,19406.229999999992,0.0183,0.96,70.0,42.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,SOXL,SOXLUSDT,375336.789999999,-0.0168,2.49,83.0,28.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,HOOD,HOODUSDT,43187.98000000002,0.0,1.41,93.0,26.0,1790294400000
2026-09-24T16:58:50.006Z,1790269130006,2026-09-25,MRVL,MRVLUSDT,16851.030000000024,0.1028,0.0,74.0,26.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,TSLA,TSLAUSDT,43843.38000000004,0.0427,0.0,78.0,22.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,NVDA,NVDAUSDT,72177.51999999993,0.0066,2.22,88.0,31.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,AAPL,AAPLUSDT,22635.059999999994,-0.0002,0.0,82.0,18.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,META,METAUSDT,8737.190000000004,-0.3534,0.0,90.0,10.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,GOOGL,GOOGLUSDT,61229.54999999999,0.0303,3.34,90.0,35.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,SPY,SPYUSDT,13600.22000000001,-0.037,0.75,92.0,15.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,QQQ,QQQUSDT,19406.309999999994,0.0004,0.96,70.0,42.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,SOXL,SOXLUSDT,375032.66999999894,-0.081,2.46,82.0,28.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,HOOD,HOODUSDT,43171.03000000001,-0.0392,1.44,93.0,26.0,1790294400000
2026-09-24T17:00:27.803Z,1790269227803,2026-09-25,MRVL,MRVLUSDT,16839.260000000024,-0.0698,0.0,74.0,26.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,TSLA,TSLAUSDT,43873.920000000035,0.1124,0.0,78.0,22.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,NVDA,NVDAUSDT,72178.59999999993,0.0081,2.23,88.0,31.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,AAPL,AAPLUSDT,22635.099999999995,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,META,METAUSDT,8744.600000000004,-0.2689,0.0,90.0,10.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,GOOGL,GOOGLUSDT,61219.039999999986,0.0131,3.34,90.0,35.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,SPY,SPYUSDT,13600.22000000001,-0.037,0.75,92.0,15.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,QQQ,QQQUSDT,19408.249999999993,0.0104,0.96,70.0,42.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,SOXL,SOXLUSDT,375073.339999999,-0.0702,2.46,82.0,28.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,HOOD,HOODUSDT,43155.110000000015,-0.0369,1.44,93.0,26.0,1790294400000
2026-09-24T17:00:34.718Z,1790269234718,2026-09-25,MRVL,MRVLUSDT,16842.930000000022,0.0218,0.0,74.0,26.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,TSLA,TSLAUSDT,43895.40000000004,0.049,0.0,78.0,22.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,NVDA,NVDAUSDT,72254.99999999994,0.1058,2.24,88.0,31.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,AAPL,AAPLUSDT,22593.299999999992,-0.1847,0.0,82.0,18.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,META,METAUSDT,8757.680000000004,0.1496,0.0,90.0,10.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,GOOGL,GOOGLUSDT,61230.389999999985,0.0185,3.33,90.0,35.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,SPY,SPYUSDT,13592.18000000001,-0.0591,0.74,92.0,15.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,QQQ,QQQUSDT,19408.86999999999,0.0032,0.96,70.0,42.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,SOXL,SOXLUSDT,374412.25999999896,-0.1763,2.44,82.0,28.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,HOOD,HOODUSDT,43145.080000000016,-0.0232,1.44,93.0,26.0,1790294400000
2026-09-24T17:01:44.393Z,1790269304393,2026-09-25,MRVL,MRVLUSDT,16877.330000000024,0.2042,0.0,74.0,26.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,TSLA,TSLAUSDT,43896.86000000003,0.0523,0.0,78.0,22.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,NVDA,NVDAUSDT,72254.25999999994,-0.001,2.24,88.0,31.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,AAPL,AAPLUSDT,22593.299999999992,0.0,0.0,82.0,18.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,META,METAUSDT,8757.320000000003,-0.0041,0.0,90.0,10.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,GOOGL,GOOGLUSDT,61228.82999999999,-0.0025,3.33,90.0,35.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,SPY,SPYUSDT,13586.06000000001,-0.045,0.73,92.0,15.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,QQQ,QQQUSDT,19406.82999999999,-0.0105,0.97,70.0,42.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,SOXL,SOXLUSDT,374417.18999999895,0.0013,2.43,82.0,28.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,HOOD,HOODUSDT,43144.98000000002,-0.0002,1.46,93.0,26.0,1790294400000
2026-09-24T17:02:21.723Z,1790269341723,2026-09-25,MRVL,MRVLUSDT,16893.090000000026,0.0934,0.0,74.0,26.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,TSLA,TSLAUSDT,43896.86000000004,0.0033,0.0,78.0,22.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,NVDA,NVDAUSDT,72254.45999999993,-0.0007,2.24,88.0,31.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,AAPL,AAPLUSDT,22595.57999999999,0.0101,0.0,82.0,18.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,META,METAUSDT,8756.420000000004,-0.0144,0.0,90.0,10.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,GOOGL,GOOGLUSDT,61232.27999999999,0.0031,3.32,90.0,35.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,SPY,SPYUSDT,13586.06000000001,-0.045,0.73,92.0,15.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,QQQ,QQQUSDT,19406.82999999999,-0.0105,0.97,70.0,42.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,SOXL,SOXLUSDT,374401.12999999896,-0.003,2.43,82.0,28.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,HOOD,HOODUSDT,43221.55000000001,0.1775,1.46,93.0,26.0,1790294400000
2026-09-24T17:02:27.149Z,1790269347149,2026-09-25,MRVL,MRVLUSDT,16946.390000000025,0.3155,0.0,74.0,26.0,1790294400000
2026-09-24T17:05:15.370Z,1790269515370,2026-09-25,TSLA,TSLAUSDT,43789.56000000004,-0.2444,0.0,78.0,22.0,1790294400000
2026-09-24T17:05:15.370Z,1790269515370,2026-09-25,NVDA,NVDAUSDT,72409.23999999992,0.2142,2.27,88.0,31.0,1790294400000
2026-09-24T17:05:15.370Z,1790269515370,2026-09-25,AAPL,AAPLUSDT,22590.619999999995,-0.022,0.0,82.0,18.0,1790294400000
2026-09-24T17:05:15.370Z,1790269515370,2026-09-25,META,METAUSDT,8777.120000000004,0.2364,0.0,90.0,10.0,1790294400000
2026-09-24T17:05:15.370Z,1790269515370,2026-09-25,GOOGL,GOOGLUSDT,61266.86999999999,0.0565,3.3,90.0,35.0,1790294400000
